code,transcript,region,nafa,natural_area,municipal_status,metropolin,religion,total_pop_2017,jews_and_others,jews,arabs,foundation_year,locality_shape,organizational_belong,coordinates,altitude,planning_comitee,juristiction,year,name,gov_map_link
1261,HAR AMASA,6,62,623,51,,1,159,0.2,0.1,,1983,330,,2097058352,824,656,10001937,2017,Har Amasa,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1261
464,HAR'EL,1,11,112,26,444,1,271,0.3,0.3,,1948,330,15,1953163517,200,151,15000597,2017,Har'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=464
1249,HARDUF,2,23,237,9,242,1,1120,1.1,1.1,,1982,330,15,2163874111,172,254,10004497,2017,Harduf,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1249
1801,,1,11,111,26,,,,,,,,530,,2067063030,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1801
1802,,1,11,111,,,,,,,,,530,,0,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1802
1823,,2,23,237,,,,,,,,,530,,2351073910,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1823
1839,,2,23,237,9,,,,,,,,530,,2227073890,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1839
6400,HERZLIYYA,5,51,511,0,121,1,93989,93.9,89.7,,1924,150,,1845367521,39,504,10001605,2017,Herzliyya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6400
1203,HARARIT,2,24,241,56,,1,466,0.5,0.5,,1980,370,7,2346875012,479,205,10004513,2017,Hararit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1203
1999,,7,71,,,,,,,,,,530,,2235665137,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1999
3639,WERED YERIHO,7,75,,74,,1,298,0.3,0.3,,1980,310,10,2411063710,-166,713,10003314,2017,Wered Yeriho,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3639
1133,WARDON,6,61,611,35,,1,294,0.3,0.3,,1968,350,,1793961911,100,632,10001813,2017,Wardon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1133
2742,ZABARGA,6,62,623,,,3,,,,,,460,,2032057170,435,699,10001937,2017,Az-Zabarika,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2742
815,ZAVDI'EL,6,61,611,34,,1,514,0.5,0.5,,1950,310,8,1773161858,90,631,10001813,2017,Zavdi'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=815
44,ZOHAR,6,61,612,50,,1,353,0.4,0.4,,1956,310,10,1708861156,117,634,10001813,2017,Zohar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=44
584,ZIQIM,6,61,614,36,,1,734,0.7,0.7,,1949,330,15,1546461319,24,633,10001829,2017,Ziqim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=584
788,ZETAN,4,43,432,40,133,1,1075,1.1,1.1,,1950,310,1,1897765366,40,425,10002261,2017,Zetan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=788
9300,ZIKHRON YA'AQOV,3,32,322,99,,1,22984,22.9,22.1,,1882,160,,1957871961,78,353,10004333,2017,Zikhron Ya'aqov,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=9300
799,ZEKHARYA,1,11,112,26,,1,1079,1.1,1.1,,1950,310,1,1948562415,268,151,15000597,2017,Zekharya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=799
1290,ZEMER,4,41,412,99,141,2,6779,,,6.8,,280,,2035169685,86,458,10002155,2017,Zemer,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1290
1065,ZIMRAT,6,62,621,39,,1,564,0.6,0.6,,1957,310,2,1574959529,121,651,10001930,2017,Zimrat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1065
816,ZANOAH,1,11,112,26,444,1,486,0.5,0.5,,1950,310,8,2000062667,291,151,15000597,2017,Zanoah,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=816
2064,ZERU'A,6,62,621,39,,1,415,0.4,0.4,,1953,310,2,1642959642,134,651,10001930,2017,Zeru'a,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2064
975,ZARZIR,2,23,237,99,242,2,7792,,,7.8,,280,,2211273668,184,254,10004411,2017,Zarzir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=975
818,ZERAHYA,6,61,611,34,,1,711,0.7,0.7,,1950,310,2,1759462110,72,631,10001821,2017,Zerahya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=818
1321,KHAWALED,3,31,311,12,222,2,503,,,0.5,,450,,2131074174,62,301,10004207,2017,Khawaled,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1321
986,KHAWALED,2,25,237,,,3,,,,,,460,,2150174051,,299,10004207,2017,Khawalid     /  Al-Khawalid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=986
235,HAVAZZELET HASHARON,4,41,411,16,141,1,640,0.6,0.6,,1935,310,10,1872969635,22,409,10002089,2017,Havazzelet HaSharon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=235
1110,HEVER,2,23,234,8,,1,518,0.5,0.5,,1958,350,,2250871708,71,204,10000911,2017,Hever,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1110
717,HAGOR,4,42,421,20,142,1,1175,1.2,1.2,,1949,310,1,1951767159,34,417,10002155,2017,Hagor,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=717
3764,HAGGAY,7,77,,78,,1,596,0.6,0.6,,1984,370,11,2076160011,854,715,10003228,2017,Haggay,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3764
205,HOGLA,4,41,411,16,141,1,871,0.9,0.9,,1933,310,1,1932769927,18,409,15000060,2017,Hogla,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=205
4026,HAD-NES,2,29,293,71,,1,839,0.8,0.8,,1989,370,9,2604175924,-7,219,10004579,2017,Had-Nes,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4026
618,HADID,4,43,432,25,142,1,888,0.9,0.9,,1950,310,2,1936965290,68,424,10002168,2017,Hadid,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=618
6500,HADERA,3,32,324,0,,1,93973,93.1,86.8,,1890,150,,1925170467,19,302,10004261,2017,Hadera,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6500
948,HUJEIRAT (DAHRA),2,24,241,56,,3,,,,,,460,,2278574887,,299,10004513,2017,Al-Hujayrat (Zahra),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=948
160,HULDA,4,43,432,30,143,1,1067,1.1,1.1,,1930,330,15,1889863766,119,426,10002241,2017,Hulda,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=160
6600,HOLON,5,53,513,0,123,1,192624,192.3,177.7,,1940,140,,1792565824,34,505,10001430,2017,Holon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6600
1239,HOLIT,6,62,622,38,,1,163,0.2,0.2,,1980,330,15,1357357134,76,651,10001893,2017,Holit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1239
253,HULATA,2,21,211,1,,1,654,0.7,0.6,,1937,330,15,2573277301,80,253,10004540,2017,Hulata,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=253
662,HOSEN,2,24,243,52,,1,1092,1.1,1.1,,1949,310,9,2281476697,475,255,10004484,2017,Hosen,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=662
1332,HUSSNIYYA,2,24,242,56,,2,686,,,0.7,,450,,2302975617,297,205,10004513,2017,Hussniyya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1332
1864,,3,32,321,15,,,,,,,,530,,1947072760,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1864
115,HOFIT,4,41,411,16,141,1,750,0.7,0.7,,1955,350,,1883669905,15,409,15000060,2017,Hofit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=115
374,HUQOQ,2,22,221,6,,1,595,0.6,0.6,,1945,330,15,2466775401,3,214,10004552,2017,Huqoq,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=374
1303,HURA,6,62,623,99,342,2,20782,,,20.8,,260,,1938957840,416,652,10001937,2017,Hura,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1303
496,HURFEISH,2,24,244,99,,2,6231,,,6.2,,280,,2326876916,670,258,10004484,2017,Hurfeish,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=496
355,HORESHIM,4,42,421,20,142,1,310,0.3,0.3,,1955,330,15,1974467160,81,417,10002155,2017,Horeshim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=355
1047,HAZON,2,22,222,2,,1,327,0.3,0.3,,1969,310,2,2372775686,444,209,10004465,2017,Hazon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1047
219,HIBBAT ZIYYON,4,41,411,16,141,1,666,0.7,0.7,,1933,310,7,1919970042,30,409,15000060,2017,Hibbat Ziyyon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=219
3643,HINNANIT,7,71,,72,,1,1295,1.3,1.1,,1981,370,13,2159770969,392,710,10003262,2017,Hinnanit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3643
4000,HAIFA,3,31,311,0,210,4,281087,249.3,217.6,31.8,????,130,,2011374546,98,304,10004171,2017,Haifa,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4000
162,HERUT,4,41,411,18,141,1,1281,1.3,1.3,,1930,310,1,1921568301,60,412,15000060,2017,Herut,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=162
1272,HALUZ,2,24,243,56,,1,497,0.5,0.5,,1985,370,13,2295276173,735,205,15002358,2017,Haluz,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1272
3573,HALLAMISH,7,74,,73,145,1,1314,1.3,1.3,,1977,370,11,2120965705,559,711,10003299,2017,Hallamish,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3573
820,HELEZ,6,61,614,36,,1,453,0.5,0.4,,1950,310,1,1676360965,80,633,10001829,2017,Helez,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=820
993,HAMAM,2,22,221,65,,2,1455,,,1.5,,450,,2461874838,-99,251,10004552,2017,Hamam,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=993
801,HEMED,4,43,432,40,133,1,1229,1.2,1.2,,1950,310,2,1851165842,26,425,10002207,2017,Hemed,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=801
343,HAMADYA,2,23,231,7,,1,379,0.4,0.4,,1942,330,15,2490971407,-169,202,10004568,2017,Hamadya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=343
3646,HEMDAT,7,75,,75,,1,248,0.2,0.2,,1980,370,11,2497768423,146,712,10003262,2017,Hemdat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3646
3609,HAMRA,7,75,,75,,1,126,0.1,0.1,,1971,310,10,2412967837,-49,712,10003262,2017,Hamra,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3609
807,HANNI'EL,4,41,411,16,141,1,953,1,0.9,,1950,310,1,1954169328,31,409,15000060,2017,Hanni'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=807
280,HANITA,2,24,244,4,,1,756,0.8,0.7,,1938,330,15,2166577698,342,201,10004302,2017,Hanita,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=280
1257,HANNATON,2,23,237,9,241,1,878,0.9,0.9,,1984,330,15,2232174321,188,254,10004497,2017,Hannaton,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1257
4005,HASPIN,2,29,294,71,,1,1904,1.9,1.9,,1973,370,,2746275023,419,219,10004579,2017,Haspin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4005
363,HAFEZ HAYYIM,4,44,441,31,143,1,530,0.5,0.5,,1944,330,8,1811663302,76,456,15002488,2017,Hafez Hayyim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=363
90,HEFZI-BAH,2,23,232,8,,1,702,0.7,0.7,,1922,330,15,2402171382,-76,204,10004568,2017,Hefzi-Bah,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=90
700,HAZAV,6,61,611,33,143,1,1468,1.5,1.4,,1949,310,1,1782763212,64,616,10001821,2017,Hazav,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=700
13,HAZEVA,6,62,625,54,,1,584,0.6,0.5,,1965,310,1,2266751974,-163,657,10001918,2017,Hazeva,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=13
406,HAZOR-ASHDOD,6,61,611,33,143,1,604,0.6,0.6,,1937,330,15,1735963120,45,616,10001821,2017,Hazor-Ashdod,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=406
2034,HAZOR HAGELILIT,2,21,213,99,,1,9060,9,8.8,,1953,180,,2511676530,438,259,10004540,2017,Hazor HaGelilit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2034
397,HAZERIM,6,62,623,41,344,1,808,0.8,0.8,,1946,330,15,1726957221,240,625,10001900,2017,Hazerim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=397
422,HEREV LE'ET,4,41,411,16,141,1,828,0.8,0.8,,1947,310,10,1924070091,28,409,15000060,2017,Herev Le'Et,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=422
1024,HARUZIM,4,41,411,19,141,1,898,0.9,0.9,,1951,350,,1874468161,45,401,15000060,2017,Haruzim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1024
1247,HARISH,3,32,323,99,,1,3582,3.5,3.3,,1982,190,,2047870720,115,307,10004233,2017,Harish,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1247
1960,,2,29,291,71,,,,,,,,530,,2685079910,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1960
3717,HERMESH,7,71,,72,,1,215,0.2,0.2,,1982,370,9,2114170327,238,710,10003262,2017,Hermesh,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3717
1209,HARASHIM,2,24,243,56,,1,315,0.3,0.3,,1980,370,19,2310076241,814,205,10004484,2017,Harashim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1209
3770,HASHMONA'IM,7,74,,73,,1,2820,2.8,2.8,,1985,190,,2023664873,252,711,10003299,2017,Hashmona'im,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3770
6700,TIBERIAS,2,22,221,0,,1,43664,43,40.3,,????,160,,2494274369,12,207,10004552,2017,Tiberias,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=6700
962,TUBA-ZANGARIYYE,2,21,213,99,,2,6530,,,6.5,,280,,2556376342,294,259,10004540,2017,Tuba-Zangariyye,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=962
498,TUR'AN,2,25,237,99,,2,13703,,,13.7,,270,,2354874243,245,251,15002369,2017,Tur'an,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=498
2730,TAYIBE,4,41,412,0,141,2,42401,,,42.3,,260,,2008068569,64,402,10002155,2017,Tayibe,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2730
497,TAYIBE(BAEMEQ),2,23,233,8,,2,1810,,,1.8,,450,,2420272332,95,204,10000911,2017,Tayibe(Baemeq),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=497
2720,TIRE,4,41,412,0,141,2,25721,,,25.7,,260,,1958168225,61,403,10002155,2017,Tire,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2720
663,TIRAT YEHUDA,4,42,422,25,142,1,1195,1.2,1.2,,1949,310,2,1938865787,57,424,10002168,2017,Tirat Yehuda,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=663
2100,TIRAT KARMEL,3,31,311,0,223,1,21256,21.2,20.3,,1949,160,,1976774079,45,355,10004710,2017,Tirat Karmel,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2100
268,TIRAT ZEVI,2,23,231,7,,1,801,0.8,0.8,,1937,330,3,2499570302,-219,202,10004568,2017,Tirat Zevi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=268
1181,TAL-EL,2,24,243,56,241,1,1155,1.2,1.1,,1980,370,13,2169975908,116,205,10004315,2017,Tal-El,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1181
462,TAL SHAHAR,1,11,112,26,,1,1362,1.4,1.3,,1948,310,1,1908763474,118,151,15000597,2017,Tal Shahar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=462
1177,TELALIM,6,62,626,48,,1,479,0.5,0.5,,1980,330,15,1779654464,361,620,10001918,2017,Telalim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1177
3788,TALMON,7,74,,73,,1,4058,4.1,4.1,,1989,190,,2128164953,584,711,10003299,2017,Talmon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3788
8900,TAMRA,2,24,241,0,241,2,33380,,,33.3,,260,,2180675104,95,263,15002411,2017,Tamra,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=8900
547,TAMRA (YIZRE'EL),2,23,233,8,,2,1553,,,1.6,,450,,2381672669,231,204,10000911,2017,Tamra (Yizre'el),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=547
3743,TENE,7,77,,78,,1,799,0.8,0.8,,1983,370,11,1959158706,554,715,10003228,2017,Tene,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3743
1214,TEFAHOT,2,22,222,2,,1,463,0.5,0.5,,1980,310,2,2398375265,83,209,10004552,2017,Tefahot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1214
1295,YANUH-JAT,2,24,243,99,,2,6466,,,6.5,,280,,2232776506,468,255,10004484,2017,Yanuh-Jat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1295
1232,YEVUL,6,62,622,38,,1,345,0.3,0.3,,1981,310,10,1347956688,85,651,10001893,2017,Yevul,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1232
46,YAVNE'EL,2,22,222,99,,1,4281,4.3,4.2,,1901,190,,2477973510,12,251,10004552,2017,Yavne'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=46
2660,YAVNE,4,44,441,0,143,1,45483,45.4,44.2,,1949,160,,1752164278,30,404,15002488,2017,Yavne,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2660
96,YAGUR,3,31,311,12,223,1,1561,1.6,1.5,,1922,330,15,2075573859,16,301,10004207,2017,Yagur,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=96
798,YAGEL,4,43,432,40,133,1,946,0.9,0.9,,1950,310,1,1887165509,40,425,10002261,2017,Yagel,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=798
577,YAD BINYAMIN,4,44,441,31,143,1,4049,4,4,,1949,190,,1832563396,64,456,15002488,2017,Yad Binyamin,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=577
1134,YAD HASHEMONA,1,11,111,26,444,1,280,0.3,0.1,,1978,320,10,2085863523,684,151,10002475,2017,Yad HaShemona,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1134
758,YAD HANNA,4,41,412,16,141,1,905,0.9,0.9,,1950,330,15,2007869249,53,409,10002155,2017,Yad Hanna,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=758
358,YAD MORDEKHAY,6,61,614,36,,1,748,0.7,0.7,,1943,330,15,1581461092,42,633,10001829,2017,Yad Mordekhay,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=358
775,YAD NATAN,6,61,612,50,,1,626,0.6,0.6,,1953,310,6,1721361789,75,634,10001813,2017,Yad Natan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=775
64,YAD RAMBAM,4,43,432,30,143,1,1085,1.1,1.1,,1955,310,2,1907264528,86,426,10002228,2017,Yad Rambam             ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=64
1144,YEDIDA,1,11,111,26,444,1,212,0.2,0.2,,1964,340,,2100963562,728,151,10002475,2017,Yedida,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1144
9400,YEHUD,4,42,422,0,132,1,29689,29.7,29.2,,1948,160,,1893966002,40,411,10001516,2017,Yehud,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=9400
1158,YAHEL,6,62,625,53,,1,206,0.2,0.2,,1976,330,15,2121044377,181,608,10001955,2017,Yahel,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1158
2009,YUVAL,2,21,211,55,,1,617,0.6,0.6,,1952,310,1,2561279464,268,253,10004591,2017,Yuval,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2009
1226,YUVALLIM,2,24,241,56,241,1,1131,1.1,1.1,,1982,370,7,2256375376,190,205,10004513,2017,Yuvallim,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1226
1112,YODEFAT,2,24,241,56,241,1,829,0.8,0.8,,1960,320,15,2257674912,429,205,10004513,2017,Yodefat,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1112
4007,YONATAN,2,29,293,71,,1,668,0.7,0.7,,1976,320,2,2746276049,548,219,10004579,2017,Yonatan,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=4007
803,YOSHIVYA,6,62,621,39,,1,608,0.6,0.6,,1950,310,2,1628759479,132,651,10001930,2017,Yoshivya,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=803
452,YIZRE'EL,2,23,234,8,,1,568,0.6,0.5,,1948,330,15,2304071866,88,204,10000911,2017,Yizre'el ,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=452
409,YEHI'AM,2,24,243,4,,1,663,0.7,0.6,,1946,330,15,2209876686,365,201,10004302,2017,Yehi'am,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=409
866,YOTVATA,6,62,625,53,,1,667,0.7,0.6,,1951,330,15,2055542290,81,608,10001955,2017,Yotvata,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=866
3607,YITAV,7,75,,75,,1,327,0.3,0.3,,1970,320,15,2401765051,-106,712,10003262,2017,Yitav,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3607
811,YAKHINI,6,61,614,37,,1,692,0.7,0.7,,1950,310,1,1619959912,129,651,10001829,2017,Yakhini,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=811
1772, ,6,62,624,51,,,,,,,,520,,2345056749,,656,10001911,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1772
753,YANUV,4,41,411,18,141,1,926,0.9,0.9,,1950,310,1,1954569033,46,412,15000060,2017,Yanuv,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=753
2011,YINNON,6,61,611,33,143,1,1127,1.1,1.1,,1952,310,1,1793762785,65,616,10001821,2017,Yinnon,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=2011
29,YESUD HAMA'ALA,2,21,211,99,,1,1697,1.7,1.7,,1883,350,,2566377358,95,259,10004540,2017,Yesud HaMa'ala,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=29
440,YESODOT,4,44,441,31,143,1,882,0.9,0.9,,1948,320,8,1873863589,100,456,15002488,2017,Yesodot,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=440
575,YAS'UR,2,24,246,4,241,1,839,0.8,0.8,,1949,330,15,2158575622,22,201,10004315,2017,Yas'ur,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=575
1138,YA'AD,2,24,241,56,241,1,709,0.7,0.7,,1975,310,1,2230775377,263,205,10004513,2017,Ya'ad,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1138
1117,YA'EL,2,23,234,8,,,,,,,,510,,2291971752,72,204,10000911,2017,Ya'el,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1117
1044,YE'AF,4,41,411,18,141,1,308,0.3,0.3,,1968,350,,1970268605,56,412,15000060,2017,Ye'af,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1044
795,YA'ARA,2,24,244,52,,1,742,0.6,0.6,,1950,310,1,2177877469,163,255,10004302,2017,Ya'ara,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=795
1863,,2,23,234,9,,,,,,,,530,,2404072680,,,,2017,,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=1863
499,YAFI,2,25,237,99,,2,18676,,,18.7,,270,,2261673223,294,257,10004426,2017,Yafi,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=499
3566,YAFIT,7,75,,75,,1,164,0.2,0.2,,1980,310,1,2449066340,-238,712,10003262,2017,Yafit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3566
134,YIF'AT,2,23,234,9,,1,1164,1.2,1.1,,1926,330,15,2212773145,128,254,10004411,2017,Yif'at,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=134
453,YIFTAH,2,21,212,1,,1,520,0.5,0.5,,1948,330,15,2518578154,420,253,10004591,2017,Yiftah,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=453
3749,YIZHAR,7,72,,72,,1,1553,1.6,1.6,,1983,370,11,2225767495,779,710,10003262,2017,Yizhar,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3749
759,YAZIZ,4,43,432,30,143,1,805,0.8,0.8,,1950,310,1,1868964119,72,426,10002241,2017,Yaziz,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=759
417,YAQUM,4,41,411,19,141,1,733,0.7,0.7,,1947,330,15,1853068397,15,401,15000060,2017,Yaqum,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=417
3647,YAQIR,7,73,,72,145,1,2056,2.1,2,,1981,190,,2108767292,396,710,10003262,2017,Yaqir,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=3647
241,YOQNE'AM(MOSHAVA),2,23,235,13,,1,1367,1.4,1.3,,1935,310,10,2110672890,58,254,10000911,2017,Yoqne'am(Moshava),http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=241
240,YOQNE'AM ILLIT,2,23,235,0,223,1,22746,22.7,20.8,,1950,160,,2091772807,151,222,10000911,2017,Yoqne'am Illit,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=240
623,YIR'ON,2,21,212,1,,1,390,0.4,0.3,,1949,330,15,2428677582,680,253,10004528,2017,Yir'on,http://gis.cbs.gov.il/Yeshuvim_allyears/start.aspx?stl=623
